Id,Label,timeset,function,gene,is_essential,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,metabolic_reactions,node_type,degree,go,weighted degree,eigencentrality,clustering,triangles
2379,2379,,ORF-V,YDR430C,0,4.482406,4.05896,2.07605,1.696288,1.769921,1.823529,1.8039,1.188088,0.783293,2.969731,2.432648,2.719797,4.228473,3.086364,2.079007,1.291096,1.110368,1.492857,1.304348,0.99892,2.685714,3.534501,3.179184,3.966236,3.273505,2.487574,1.503394,1.61359,1.676653,1.507353,1.277717,1.08529,2.805495,3.555118,3.178968,3.414938,,protein,0,FALSE,0,0,0,0
3624,3624,,ORF-V,YKL041W,0,2.834279,2.124855,1.797957,2.292464,2.505051,2.506536,2.934995,2.648903,2.750605,2.726458,2.710046,2.643655,2.820896,2.306818,2.346501,1.56621,2.602007,2.445918,2.45096,3.032397,1.462857,2.651905,2.156652,2.572989,2.709402,2.186982,2.696833,2.224138,2.755165,2.62605,2.020856,2.883807,2.436264,1.815945,2.357937,1.925311,,protein,1,FALSE,5.180369,0.000078,0,0
4879,4879,,ORF-V,YMR097C,0,1.874007,1.645087,1.825199,1.596175,1.649832,1.312636,1.510292,1.310345,1.16586,1.44731,1.792237,1.429442,1.680827,1.801136,1.589165,1.167808,1.555184,0.992857,1.488372,1.218143,1.349714,1.759011,1.31867,1.572989,1.489621,1.531361,1.627828,1.544625,1.477273,1.163866,1.010977,1.199011,1.495605,1.661417,1.409504,1.423236,,protein,0,FALSE,0,0,0,0
2426,2426,,ORF-V,YLR240W,1,2.905789,2.789595,2.279228,2.703037,2.398429,2.362745,2.399783,1.908046,0.932203,1.598655,1.60274,2.04467,2.897819,2.595455,2.848759,1.828767,2.424749,2.054082,2.057634,1.845572,2.6,2.298661,2.183476,2.214498,2.398046,2.769231,2.5181,2.080122,2.160124,1.972689,2.408343,1.50309,1.894505,2.258858,2.240647,2.325726,r_2852;r_2853;r_2854;r_2855;r_2856;r_2857;r_2858;r_2859,protein,10,FALSE,40,0.000936,0.377778,17
1906,1906,,ORF-V,YJL092W,0,2.486947,2.855491,2.830874,1.64342,1.362514,1.095861,1.023835,1.103448,0.502421,1.255605,3.520548,2.379695,2.704937,2.490909,2.325056,1.712329,1.401338,1.214286,1.127401,1.047516,0.838857,2.380021,3.070816,2.781529,2.777778,2.566864,2.204751,1.551724,1.474174,1.253151,1.246981,0.944376,0.804396,2.443898,3.026289,3.098548,,protein,0,FALSE,0,0,0,0
2301,2301,,ORF-V,YDL018C,0,1.711691,2.054335,1.696935,1.107987,1.006734,0.962963,0.869989,0.92581,0.261501,2.860987,1.810502,1.726904,1.746269,1.968182,1.563205,1.08105,1.093646,1.243877,0.911021,0.338013,1.477714,2.052523,1.241416,1.02284,2.427351,2.591716,1.933258,1.392495,1.368802,1.218487,0.904501,0.112485,1.587912,1.818898,1.68453,1.591286,,protein,0,FALSE,0,0,0,0
4697,4697,,ORF-V,YLR131C,0,3.580023,4.798844,5.143019,2.929134,2.072952,0.936819,0.960997,0.748171,0.691283,0.35426,1.195205,1.597969,3.445465,4.209091,3.589165,2.36758,1.645485,1.042857,0.634985,0.512959,0.556571,0.591143,1.31867,2.00993,2.888889,5.547929,3.752263,2.095335,1.173554,0.946429,0.711306,0.530284,0.558242,0.668307,1.408493,2.606846,,protein,0,FALSE,0,0,0,0
1920,1920,,ORF-V,YER048W-A,1,6.155505,5.74104,2.84336,3.389201,1.875421,2.480392,2.670639,2.437827,2.653753,3.528027,3.584475,4.346193,2.575201,6.017046,4.44921,3.138128,2.22408,3.697959,2.597573,2.672786,1.745143,3.196704,3.654506,3.46574,3.543346,5.842604,4.429864,4.546653,4.167355,3.680672,2.801317,3.315204,3.096703,2.67815,3.695652,3.664938,,protein,0,FALSE,0,0,0,0
2826,2826,,ORF-V,YCL017C,1,6.759365,5.886705,6.356413,5.28009,5.86532,5.755992,6.019501,6.034483,5.880146,7.661436,5.559361,6.021319,7.67279,5.40341,5.060948,5.944064,4.992196,5.078571,5.398382,5.762419,9.058286,6.552008,6.855151,7.590864,8.253968,5.892308,5.158371,4.056795,4.688016,4.685924,5.92865,7.126081,7.867033,5.826772,6.313448,7.258298,r_4173,protein,0,FALSE,0,0,0,0
1931,1931,,ORF-V,YGR206W,0,2.043133,2.153757,1.721907,1.753656,1.542088,1.912854,1.867822,1.795193,1.412833,2.090807,2.175799,1.762437,1.366246,2.329546,2.344244,2.317352,2.942029,2.661224,2.048534,1.589633,1.513143,1.516993,1.48176,1.292949,2.688645,2.970414,2.036199,3.290061,2.903926,3.186975,2.228321,1.861557,1.557143,1.48622,1.338726,1.647303,,protein,1,FALSE,5.242539,0.000114,0,0
3208,3208,,ORF-V,YLR417W,0,1.023837,1.165318,0.825199,1.190101,0.896745,0.837691,0.897075,0.897597,0.193705,0.738789,0.945206,0.749239,1.057405,1.690909,1.071106,1.319635,1.492754,0.929592,0.683519,0.358531,0.829714,0.764161,0.802575,1.114201,1.202686,0.976331,1.199095,0.750507,0.978306,0.721639,0.908891,0.258344,0.606593,0.711614,0.787664,0.846473,,protein,0,FALSE,0,0,0,0
3167,3167,,ORF-V,YGL098W,1,0.627696,0.391908,0.415437,0.448819,0.552189,0.66122,0.578548,0.497388,0.663438,0.810538,0.670091,0.614213,0.709529,0.510227,0.611738,0.567352,0.316611,0.783673,0.61274,0.764579,0.957714,0.730175,0.694206,0.711023,0.713065,0.492308,0.440045,0.631846,0.496901,0.67542,0.585071,0.614339,1.120879,0.684055,0.760364,0.607884,,protein,1,FALSE,0.911589,0.000078,0,0
2223,2223,,ORF-V,YAL067C,0,0.074915,0.056647,0.036322,0.08099,0.046016,0.021786,0.030336,0.033438,0.052058,0.078475,0.054795,0.012183,0.074627,0.084091,0.11851,0.090183,0.03456,0.005102,0.101112,0.038877,0.022857,0.029866,0.025751,0.037736,0.043956,0.132544,0.024887,0.048682,0.070248,0.065126,0.047201,0.037083,0.092308,0.043307,0.007078,0.038382,,protein,0,FALSE,0,0,0,0
1951,1951,,ORF-V,YOL113W,0,2.298524,2.434682,2.015891,1.733408,1.328844,1.233115,1.208017,1.266458,0.51816,1.720852,1.66895,1.943147,2.537314,2.595455,2.099323,1.68379,1.628763,1.173469,1.192113,0.528078,1.497143,1.403708,1.599785,1.950347,1.65812,2.136095,2.359729,1.421907,0.967975,1.212185,1.305159,0.379481,0.935165,1.462598,1.592518,1.754149,,protein,0,FALSE,0,0,0,0
2874,2874,,ORF-V,YGL192W,0,0.894438,1.143353,1.138479,0.937008,0.987654,0.898693,0.801733,0.785789,0.497579,0.65583,0.937215,0.701523,0.834673,1.082955,1.108352,1.165525,1.024526,1.070408,1.08089,0.426566,0.721143,0.681771,0.707082,0.621648,0.979243,1.139645,0.967195,1.195741,1.025826,0.934874,0.88584,0.459827,0.954945,0.674213,0.641052,0.769709,,protein,0,FALSE,0,0,0,0
1967,1967,,ORF-V,YBL098W,0,5.569807,5.345664,4.706016,5.186727,4.8844,4.923747,5.51896,4.875653,3.930993,6.83296,6.067352,5.107614,5.293915,6.009091,5.639955,6.923516,6.473802,4.563265,4,3.940605,9.133715,5.451081,5.546138,6.102284,8.136752,8.804734,7.547512,4.799189,5.652893,5.577731,6.367728,4.491965,7.472527,5.768701,6.035389,5.728216,r_0671,protein,0,FALSE,0,0,0,0
3750,3750,,ORF-V,YMR267W,0,1.673099,1.4,1.115778,0.76153,0.578002,0.615468,0.666305,0.663532,0.279661,0.733184,1.097032,1.169543,1.225029,1.257955,0.869074,0.93379,0.716834,0.483673,0.649141,0.526998,0.508571,0.870237,1.166309,1.150943,1.666667,1.149112,0.774887,0.731237,0.597107,0.630252,0.60483,0.326329,0.549451,1.086614,1.299292,1.358921,r_0569,protein,0,FALSE,0,0,0,0
4744,4744,,ORF-V,YGL208W,0,3.625426,2.197688,2.145289,1.974128,2.049383,1.540305,1.447454,0.617555,0.719128,1.350897,1.797945,0.940102,3.585534,2.114773,1.477426,3.042238,1.298774,2.058163,1.50455,0.62635,2.011429,2.036045,1.536481,0.978153,2.019536,4.101775,1.893665,1.712982,1.803719,1.360294,2.020856,0.562423,1.581319,1.729331,0.908999,1.417013,,protein,0,FALSE,0,0,0,0
1981,1981,,ORF-V,YDR036C,0,1.057889,1.109827,0.804767,0.543307,0.516274,0.520697,0.568797,0.551724,0.303874,0.505605,0.757991,0.55533,0.980482,0.955682,0.63544,0.525114,0.700111,0.37449,0.574317,0.322894,0.462857,0.510814,0.621245,0.753724,0.735043,1.239053,0.638009,0.647059,0.428719,0.567227,0.406147,0.245983,0.316484,0.452756,0.589484,0.759336,r_4223;r_4762,protein,0,FALSE,0,0,0,0
3869,3869,,ORF-V,YNR043W,1,9.854711,7.649711,10.098752,7.956131,5.750842,5.720043,5.681473,5.881923,6.152543,6.98879,6.684931,7.698477,8.991964,7.7625,8.487584,8.732877,6.010033,4.545918,5.63094,7.231101,10.427429,5.938208,7.849785,9.33565,10.185593,9.159763,9.656109,5.402637,4.779959,4.593487,5.969265,6.995056,8.482418,5.202756,7.465116,9.463693,r_0739,protein,0,FALSE,0,0,0,0
2869,2869,,ORF-V,YOL132W,0,0.427923,0.294798,0.240636,0.309336,0.378227,0.393246,0.347779,0.38349,0.387409,0.307175,0.407534,0.404061,0.425947,0.406818,0.356659,0.438356,0.372352,0.327551,0.376138,0.37689,0.385143,0.325438,0.300429,0.373386,0.470085,0.456805,0.253394,0.390467,0.5,0.378151,0.355653,0.470952,0.297802,0.426181,0.421638,0.340249,,protein,0,FALSE,0,0,0,0
1990,1990,,ORF-V,YGL035C,0,1.897843,1.932948,2.162316,1.365579,1.465769,1.571895,1.689057,1.745037,1.345036,0.806054,0.914384,0.801015,1.918485,1.686364,1.825056,1.594749,1.304348,1.806122,1.668352,1.401728,1.424,0.815654,0.854077,0.897716,2.136752,2.545562,1.30543,1.218053,1.360537,1.343487,2.048299,0.693449,0.938462,0.765748,0.854398,0.94917,,protein,0,FALSE,0,0,0,0
2035,2035,,ORF-V,YDL142C,0,2.930761,3.019653,3.315551,2.485939,2.255892,2.270152,2.139761,1.869384,0.6477,1.838565,1.695206,1.573604,2.422503,2.7,2.650113,2.652968,2.095875,2.084694,1.959555,1.12095,1.477714,1.740474,1.473176,1.510427,2.612943,2.79645,3.289593,2.533469,2.457644,2.202731,2.401756,0.709518,1.713187,1.448819,1.455005,1.627593,r_2548;r_2549;r_2550;r_2551;r_2552;r_2553;r_2554;r_2555;r_2556;r_2557;r_2558;r_2559;r_2560;r_2561;r_2562;r_2563;r_2564;r_2565;r_2566;r_2567;r_2568;r_2569;r_2570;r_2571;r_2572;r_2573;r_2574;r_2575;r_2576;r_2577;r_2578;r_2579;r_2580;r_2581;r_2582;r_2583,protein,0,FALSE,0,0,0,0
2016,2016,,ORF-V,YDL002C,0,1.303065,1.017341,1.127128,0.831271,0.946128,0.960784,0.63597,0.946708,0.970944,0.922646,1.103881,0.859898,0.966705,0.980682,1.032731,0.840183,1.027871,0.953061,1.241658,1.298056,1.028571,1.265705,0.827253,1.295929,0.870574,1.085207,0.86991,1.244422,0.930785,0.886555,0.648738,1.792336,0.817582,0.648622,0.960566,1.737552,,protein,0,FALSE,0,0,0,0
2017,2017,,ORF-V,YJL204C,0,1.658343,1.411561,0.909194,1.35883,1.84624,1.821351,1.814734,1.84953,1.14891,1.307175,0.804795,1.395939,1.734788,1.179545,0.654628,0.974886,0.86845,1.376531,1.680485,1.564795,0.993143,1.629248,1.226395,1.459782,1.241758,0.892308,1.476244,1.220081,1.264463,1.614496,1.139407,1.587144,1.631868,1.752953,1.002022,1.36307,,protein,2,FALSE,2.584216,0.000166,0,0
3472,3472,,ORF-V,YMR215W,0,4.31782,2.998844,2.372304,1.104612,0.94725,1.196078,1.144095,1.250784,4.674334,3.003363,6.747717,4.262944,3.698049,2.823864,1.571106,1.085616,0.953177,0.833673,1.14459,2.24406,3.820571,3.61689,4.655579,5.034757,2.957265,2,1.89819,0.744422,0.80062,0.79937,1.149287,3.42398,2.030769,3.404527,3.722952,3.176348,,protein,0,FALSE,0,0,0,0
2024,2024,,ORF-V,YBR200W,1,0.956867,0.746821,0.889898,0.618673,0.319865,0.631808,0.536295,0.608151,0.932203,0.643498,0.707763,0.604061,0.769231,0.725,0.65237,0.688356,0.619844,0.695918,0.737108,0.814255,0.936,0.662204,0.743562,0.857001,1.064713,0.919527,0.882353,0.84787,0.683884,0.732143,0.559824,0.991347,0.963736,0.688976,0.656218,0.85166,,protein,0,FALSE,0,0,0,0
2947,2947,,ORF-V,YIL062C,1,19.956867,15.871676,16.059025,13.409449,15.347924,12.408497,16.11376,14.22675,5.708232,17.159193,18.381279,15.304568,20.401838,18.063637,16.555305,16.964611,21.41583,13.318367,11.258847,10.737581,14.050286,12.962924,15.203862,13.940418,30.860806,22.400002,10.877828,11.170386,13.600206,14.080883,15.660812,8.093943,13.581319,9.932086,11.046511,9.14004,,protein,0,FALSE,0,0,0,0
3763,3763,,ORF-V,YMR040W,0,1.020431,0.951445,0.501703,1.046119,0.94725,0.944444,0.934995,1.122257,0.627119,1.054933,1.503425,1.238579,1.275545,1.518182,0.893905,0.894977,1.302118,1.07551,0.743175,0.578834,1.105143,0.981462,0.944206,0.901688,1.413919,1.048521,1.029412,1.181542,1.033058,1.584034,0.592755,0.605686,1.083516,1.13878,1.066734,1.293568,,protein,1,FALSE,0.482442,0.000083,0,0
2051,2051,,ORF-V,YPL139C,0,1.484677,1.564162,1.510783,1.174353,0.854097,0.842048,0.943662,0.985371,1.673123,1.232063,0.902968,1.262944,1.357061,1.190909,1.158014,1.156393,0.890747,0.882653,0.926188,1.035637,2.011429,1.07518,0.950644,1.281033,1.361416,1.314793,1.280543,1.008114,0.816116,0.818277,0.835346,0.622991,1.364835,1.07874,1.103134,1.28112,,protein,0,FALSE,0,0,0,0
4481,4481,,ORF-V,YDR516C,0,11.501702,8.667052,4.780931,4.970754,4.717172,4.347495,4.057421,3.53605,1.064165,8.752243,8.146118,5.455838,10.61883,8.021591,5.311513,5.896119,5.778149,4.055102,3.656218,1.775378,6.532571,8.173018,6.2103,6.963257,15.725275,9.237869,6.454751,4.544625,4.095041,3.810924,4.288694,1.352287,8.875825,6.366142,5.355915,7.420124,r_0534,protein,5,FALSE,5,0.000472,0.9,9
2976,2976,,ORF-V,YBL040C,1,2.692395,1.610405,2.392736,1.753656,1.445567,1.615468,1.065005,1.829676,2.365617,3.571749,2.760274,2.91066,1.397245,1.925,1.797968,1.599315,1.875139,1.967347,1.806876,1.443844,1.404571,2.543769,1.755365,1.953327,2.479854,1.808284,2.340498,2.831643,2.235537,2.676471,1.731065,1.300371,2.278022,2.642716,2.560162,2.61722,,protein,0,FALSE,0,0,0,0
4985,4985,,ORF-V,YMR074C,0,2.338252,3.551445,1.216799,2.447694,2.113356,1.839869,1.754063,1.619645,1.900726,1.902466,1.635845,1.840609,2.15155,3.896591,2.65237,2.547945,2.950948,2.076531,1.68453,1.221382,3.238857,1.726056,2.248927,2.828203,2.581196,1.863905,2.746606,1.952333,2.13843,2.472689,1.414929,1.99382,2.368132,2.262795,2.317492,2.6639,,protein,0,FALSE,0,0,0,0
4416,4416,,ORF-V,YGR096W,0,0.545971,0.337572,0.483541,0.438695,0.561167,0.550109,0.539545,0.560084,0.675545,0.549327,0.593607,0.436548,0.431688,0.379545,0.555305,0.494292,0.663322,0.567347,0.634985,0.917927,0.28,0.370752,0.560086,0.474677,0.514042,0.462722,0.341629,0.424949,0.465909,0.514706,0.607025,1.035847,0.428571,0.410433,0.483316,0.516597,r_1269,protein,1,FALSE,6.906338,0.000076,0,0
3469,3469,,ORF-V,YGR271W,0,0.819523,0.877457,0.646992,0.485939,0.682379,0.632898,0.458288,0.578892,0.633172,0.908072,1.083333,0.939086,0.653272,0.768182,0.803612,0.631278,0.638796,0.858163,0.746208,0.50324,0.410286,0.807415,0.81867,0.456802,1.087912,0.76213,0.569005,1.010142,0.682851,0.672269,0.657519,0.668727,0.565934,0.964567,0.83822,0.921162,,protein,6,FALSE,20.635198,0.000505,0.066667,1
2084,2084,,ORF-V,YNL047C,0,0.900114,0.737572,1.054483,0.915636,0.886644,0.866013,0.625135,0.631139,0.898305,0.521301,0.69863,0.690355,0.818599,0.947727,0.926636,0.893836,1.19175,0.786735,0.866532,0.720302,0.56,0.607621,0.67382,0.997021,0.681319,0.756213,0.895928,0.903651,0.846074,0.714286,0.882547,0.838072,0.667033,0.505906,0.664307,0.780083,,protein,0,FALSE,0,0,0,0
2085,2085,,ORF-V,YPR032W,0,1.312145,1.402312,0.99319,0.991001,1.094276,1.149237,1.291441,0.944619,1.345036,1.090807,0.78653,1.038579,1.301952,1.501136,0.992099,1.221461,0.982163,0.991837,0.89181,0.790497,1.656,1.134912,0.995708,1.14995,1.349206,1.388166,0.942308,0.896552,0.910124,1.039916,1.045005,0.950556,0.967033,1.312008,1.107179,1.169087,,protein,0,FALSE,0,0,0,0
2666,2666,,ORF-U,YDR319C,0,2.144154,2.201156,2.110102,2.001125,2.097643,2.086057,1.833153,1.782654,0.88862,1.479821,1.990868,1.514721,1.646383,2.052273,2.034989,2.059361,2.453735,2.269388,2.056623,1.100432,0.845714,1.741504,1.659871,1.880834,1.667888,2.248521,2.332579,2.621704,1.698347,1.943277,1.713502,1.241038,1.263736,1.542323,1.497472,1.599585,,protein,0,FALSE,0,0,0,0
2108,2108,,ORF-V,YER019W,0,3.160045,2.052023,1.625426,1.60405,1.877666,1.501089,1.644637,1.501567,1.523003,3.089686,3.270548,2.370558,3.091848,1.897727,1.939052,1.858448,1.328874,1.302041,1.322548,1.342333,3.054857,2.947477,3.363734,2.808342,3.163614,2.099408,1.753394,1.473631,1.298554,1.197479,1.634468,1.703337,3.44066,2.469488,2.282103,2.203319,r_0596;r_0597;r_0598;r_0599;r_0600;r_0601;r_0602;r_0603;r_0604;r_0605;r_0606;r_0607;r_0608;r_0609;r_0610;r_0611;r_0612;r_0613;r_0614;r_0615;r_0616;r_0617;r_0618;r_0619;r_0620;r_0621;r_0622;r_0623;r_0624;r_0625;r_0626;r_0627;r_0628;r_0629;r_0630;r_0631;r_0632;r_0633;r_0634;r_0635;r_0636;r_0637;r_0638;r_0639;r_0640;r_0641;r_0642;r_0643;r_0644;r_0645;r_0646;r_0647;r_0648;r_0649;r_0650;r_0651;r_0652;r_0653;r_0654;r_0655,protein,0,FALSE,0,0,0,0
4042,4042,,ORF-V,YDL069C,0,1.079455,0.419653,0.457435,0.388076,0.371493,0.496732,0.373781,0.508882,0.727603,0.957399,1.203196,0.870051,0.72101,0.448864,0.370203,0.410959,0.556299,0.49898,0.493428,0.712743,1.353143,0.940268,0.791845,0.862959,0.84127,0.656805,0.374434,0.555781,0.559917,0.532563,0.412733,0.693449,0.934066,0.723425,0.918099,0.771784,,protein,0,FALSE,0,0,0,0
2113,2113,,ORF-V,YAL032C,1,0.748014,0.909826,0.877412,0.595051,0.620651,0.472767,0.794149,0.680251,0.716707,0.491031,0.60274,0.419289,0.825488,0.889773,0.741535,0.761416,0.785953,0.65,0.544995,0.611231,1.396571,0.499485,0.519313,0.688183,0.915751,1.143195,0.693439,0.58215,0.553719,0.594538,0.823271,0.557478,0.632967,0.459646,0.532861,0.59751,,protein,0,FALSE,0,0,0,0
3227,3227,,ORF-V,YLR117C,1,0.875142,1.210405,0.656073,0.917885,1.1055,0.706972,0.720477,0.222571,0.62954,0.289238,0.432648,0.603046,0.904707,0.842046,0.700903,0.700913,0.767001,0.590816,0.800809,0.759179,0.262857,0.428424,0.492489,0.723932,0.48718,1.072189,0.972851,1.189655,0.89876,0.971639,0.364435,0.84796,0.27033,0.49311,0.469161,0.491701,,protein,0,FALSE,0,0,0,0
2114,2114,,ORF-V,YFR012W,0,0.127128,0.069364,0.115778,0.052868,0.112233,0.172113,0.110509,0.08255,0.164649,0.16704,0.015982,0.11066,0.079219,0.063636,0.05079,0.059361,0.112598,0.108163,0.055612,0.115551,0.164571,0.15654,0.128755,0.078451,0.096459,0.119527,0.121041,0.115619,0.088843,0.129202,0.072448,0.10136,0.110989,0.109252,0.087968,0.085062,,protein,2,FALSE,7.400239,0.000156,0,0
2118,2118,,ORF-V,YML109W,0,2.104427,1.722543,2.124858,1.730034,1.463524,1.522876,1.697725,1.661442,1.098063,2.124439,2.619863,1.803046,2.358209,1.788636,1.794582,1.689498,1.671126,1.27449,1.574317,1.194384,2.265143,2.132853,2.412017,2.141013,2.656899,2.015385,1.886878,1.087221,1.123967,1.189076,1.795829,0.697157,1.931868,1.865158,1.9727,2.012448,,protein,0,FALSE,0,0,0,0
2128,2128,,ORF-V,YLL041C,0,44.35187,39.69133,41.934166,38.37008,36.75758,35.235294,36.56771,32.17764,11.22276,37.55493,41.252285,30.90457,43.137775,35.96705,33.769753,32.16096,36.758083,23.061224,28.404448,20.332613,29.854856,34.401646,32.15987,34.081432,49.004887,40.726627,41.5724,22.85497,26.136364,26.59664,29.577389,14.36712,32.31758,27.214567,32.809906,31.060163,r_1021,protein,4,FALSE,4,0.000343,1,6
4185,4185,,ORF-V,YOR022C,0,0.642452,0.628902,0.405221,0.915636,0.641975,0.825708,0.528711,0.549634,0.455206,0.513453,0.44863,0.26802,0.650976,0.948864,0.534989,0.824201,0.662207,0.577551,0.677452,0.422246,1.134857,0.807415,0.498927,0.794439,0.213675,0.560947,0.459276,0.774848,0.511364,0.658613,0.563117,0.28801,0.314286,0.972441,0.661274,0.524896,,protein,0,FALSE,0,0,0,0
2141,2141,,ORF-V,YJR088C,0,3.23042,2.485549,3.255392,2.508436,2.704826,2.486928,1.615385,2.30512,2.374092,1.545964,1.323059,2.513705,2.097589,2.976136,2.592551,2.380137,1.622073,1.980612,2.435794,2.019439,2.437714,2.129763,1.76073,1.701092,2.79243,1.904142,2.888009,3.277891,2.610537,3.282563,2.322722,2.187886,2.331868,2.559055,2.358948,2.248963,,protein,0,FALSE,0,0,0,0
3099,3099,,ORF-V,YLR204W,0,7.959137,6.095954,4.419977,3.640045,2.575758,2.293028,2.483207,2.122257,1.77724,6.001121,7.344749,6.855837,8.105626,5.706819,3.448081,3.414384,3.45039,2.259184,1.973711,1.587473,4.523428,6.213182,5.711373,5.678252,8.531136,6.704142,4.412896,2.776876,2.935951,2.461135,2.770582,1.327565,5.095604,5.134842,6.17998,6.793568,,protein,0,FALSE,0,0,0,0
2156,2156,,ORF-V,YLL021W,0,1.347333,0.937572,0.892168,0.955006,0.851852,0.866013,0.978332,0.881923,1.20339,1.282511,0.988584,1.451777,1.320322,0.7625,1.107223,0.763699,1.172798,0.830612,0.889788,1.156588,1.371429,1.911432,1.516094,1.537239,1.221001,0.934911,1.107466,0.883367,0.771694,0.788866,1.015368,1.049444,1.432967,1.457677,1.615773,1.587137,,protein,0,FALSE,0,0,0,0
2157,2157,,ORF-V,YIR008C,1,1.92168,1.320231,0.971623,1.544432,1.375982,1.318083,1.266522,1.555904,1.96368,2.977579,2.761416,1.848731,1.679679,1.207955,1.637698,1.281964,1.541806,1.538776,1.479272,1.720302,1.138286,2.370752,2.206009,1.495531,2.07326,1.908876,0.961538,1.479716,1.296488,1.403361,1.683864,1.426452,1.874725,1.969488,1.674419,1.598548,,protein,0,FALSE,0,0,0,0
2230,2230,,ORF-U,YDR387C,0,0.635641,0.465896,0.523269,0.435321,0.517396,0.545752,0.521127,0.464995,0.280872,0.636771,0.696347,0.412183,0.602755,0.348864,0.519187,0.526256,0.523969,0.39898,0.530839,0.353132,0.548571,0.609681,0.440987,0.550149,0.608059,0.608284,0.531674,0.369168,0.389463,0.268908,0.470911,0.29419,0.558242,0.495079,0.458038,0.557054,r_1166,protein,13,FALSE,13,0.001648,1,78
3405,3405,,ORF-V,YDL232W,1,11.438139,8.164162,8.616344,6.586052,5.923681,6.137255,7.323943,7.334379,8.004843,10.272422,9.649544,9.163451,9.587831,8.461364,7.562077,7.601599,7.945373,5.493878,6.133468,6.553996,9.229713,8.22554,8.904507,8.755711,13.58486,11.197634,9.054299,5.414808,6.445248,7.367648,6.42371,7.222497,7.298902,6.237205,7.422648,8.12863,,protein,0,FALSE,0,0,0,0
2168,2168,,ORF-V,YFL030W,0,39.013622,38.010403,25.241772,23.575928,23.875423,22.54684,23.231852,22.333334,4.062954,29.576235,38.59361,27.261929,41.616535,37.03068,25.732504,25.869864,17.342253,17.235714,18.792719,13.950324,18.517715,25.752832,31.020388,27.383318,51.31624,39.184616,20.31561,16.9929,15.748966,17.196428,21.670692,14.299134,28.073627,23.038385,25.74924,32.48651,r_0156,protein,0,FALSE,0,0,0,0
3772,3772,,ORF-U,YER186C,0,2.140749,1.998844,0.76958,1.613048,2.20651,1.931372,1.744312,1.357367,2.515738,2.649103,1.585616,2.206091,2.222733,2.335227,1.860045,2.02968,0.899666,1.77449,1.204247,1.214903,3.797714,2.331617,2.824034,2.052632,1.272283,0.906509,1.519231,1.875254,1.82438,1.942227,1.288694,2.401731,3.068132,2.401575,2.390293,2.479253,,protein,113,FALSE,118,0.489699,0.992573,6281
3951,3951,,ORF-V,YGL054C,0,5.288309,4.243931,3.188422,3.220472,4.227834,3.586057,3.288191,3.289446,4.041162,4.024664,4.965754,4.430457,3.577498,4.403409,3.93228,2.100457,3.204013,3.90102,3.526794,4.792656,3.458286,3.345005,3.919528,3.160874,5.715507,3.392899,3.223982,4.408722,3.947314,3.756303,4.291987,7.791099,3.186813,3.250984,4.021234,4.044606,,protein,2,FALSE,5.176181,0.000159,1,1
